term,definition,POS,notes
из,"from; out of; of, through",prep/prep/prep,  
из-,"out from; When added to a verb, it may form a verb with a sense of completeness, abundance or exhaustion; When added to a verb, it may form a verb with a sense of destruction, ruined due to use; When added to nouns, especially when they have the suffix -ье, it indicates location of an object; When added to adjectives for colours, an adverb is formed indicating nuance; When added to nouns, it may form an adverb indicating spatial or temporal properties. Usually in archaic or highly formal style; When added to adverbs, it can form an adverb with a sense of direction for an action",prefix/prefix/prefix/prefix/prefix/prefix/prefix,      
из-за,from (behind); over; because of,prep/prep/prep,  
из-под,"from under; As a designation of former use, from",prep/prep, 
изба,"izba, (peasant's) log hut, cottage",noun,
изба-читальня,"village library, village reading room",noun,
избавитель,"redeemer, rescuer, savior",noun,
избавить,"to rid, to save, to relieve (от - of, from)",v pf,
избавиться,"to get rid of; to rid oneself (of), to escape from, to dispose of (от + genitive case)",v pf,
избавление,cure; salvation,noun/noun, religion] 
избавлять,"to rid, to save, to relieve (от - of, from)",v impf,
избавляться,"to get rid of; to rid oneself (of), to escape from, to dispose of [от + genitive]",v impf,
избаловать,to spoil,v pf,
избаловывать,to spoil,v impf,
избегать,"to avoid, to evade, to elude; to refrain from; to keep off, to steer clear, to shun; to escape [from trouble, misfortune, punishment, etc.]; to run [many places], to run about, to run all over",v impf/v impf/v impf/v impf/v pf,    colloquial] 
избегнуть,"to avoid, to evade, to elude; to refrain from; to keep off, to steer clear, to shun; to escape [from trouble, misfortune, punishment, etc.]",v pf/v pf/v pf/v pf,   
избежание,avoidance,noun,
избежать,"to avoid, to evade, to elude; to refrain from; to keep off, to steer clear, to shun; to escape [from trouble, misfortune, punishment, etc.]",v pf/v pf/v pf/v pf,   
избивать,"to beat, to thrash (unmercifully)",v impf,
избиение,"beating, battery",noun,
избиратель,"voter, elector",noun,
избирательный,electoral; selective,adj/adj, 
избирать,"to choose, to elect",v impf,
избираться,to be elected,v impf,imperfective only] 
избирком,"election committee, election commission",noun,
избитый,"beaten, mauled, battered; well-trodden [road, etc.]; trite, hackneyed",adj/adj/adj,  figurative] 
избить,"to beat, to thrash (unmercifully)",v pf,
изболеться,to be/become exhausted,v pf,colloquial] 
избороздить,"to furrow; to leave ruts; to travel around, to gallivant (by car, train or ship, etc.)",v pf/vi pf/v pf,  figuratively] 
избрание,election (choice of a leader or representatives); selection,noun/noun, 
избранник,"the chosen one; (the) elect; (one's) darling, sweetheart",noun/noun, 
избранница,"chosen one, choice (referring to a female); darling, sweetheart, betrothed (referring to a female)",noun/noun, poetic] 
избранность,chosenness,noun,literary] 
избранный,"chosen, selected",adj,
избрать,"to choose, to elect",v pf,
избушка,"diminutive of изба: izba, (peasant's) log hut, cottage",noun,
избывать,to get rid of,v impf,dated or poetic] 
избыток,"abundance, plenty; excess, surplus, redundancy",noun/noun, 
избыточность,"redundancy, superfluousness",noun,
избыточный,"surplus, redundant",adj,
избыть,to get rid of,v pf,dated or poetic] 
изваяние,"sculpture, statue; graven image; sculptured figure",noun,
изведать,"to learn from personal experience, to come to know; to experience, to feel (a mental state); to know, to comprehend",v pf/v pf/v pf,literary]  figurative]  
изведывать,"to learn from personal experience; to experience, to feel (a mental state); to know, to comprehend",v impf/v impf/v impf,literary]  figurative]  
изверг,"monster, cruel person, fiend",noun,
извергать,to disgorge; to excrete,v impf,
извергнуть,to disgorge; to excrete,v pf,
извержение,"eruption; ejection, expulsion, excretion; words, offences outpouring, torrent",noun/noun/noun,  
извернуться,"to turn sharply; to twist deftly [to accomplish or avoid something]; to find a way out of a predicament, to be resourceful; to try to get rid of something unpleasant; to use cunning or trickery, to contrive",v pf/v pf/v pf/v pf/v pf,"  figurative]  figurative]  figurative, colloquial] "
извести,"to use up, to spend; to exterminate; to exhaust; to torment; to vex, to exasperate",v pf/v pf/v pf/v pf/v pf,    
известие,"news, tidings",noun,
известить,"to inform, to notify, to give notice; to announce, to advertise (to give public notice of; to announce publicly)",v pf/vt pf, 
известковый,"lime, quicklime; limestone; paper-white, pale",adj/adj/adj,relational]  relational]  
известнейший,superlative of известный: most familiar; most famous,adj,
известно,it is (well) known,pred,
известность,"reputation, fame, repute, notoriety, renown; publicity; celebrity, prominent figure, notability",noun/noun/noun,  colloquial] 
известный,"known, familiar; well-known, renowned, famous; notorious; certain",adj/adj/adj/adj,   
известняк,"limestone, chalkstone",noun,
известь,"lime (calcium oxide, quicklime)",noun,
извет,"information (against), report, slander, calumny",noun,obsolete] 
извечный,"eternal, everlasting",adj,
извещать,"to inform, to notify, to give notice; to announce, to advertise",v impf/v impf, 
извещение,"notice, notification, announcement, advertisement (public notice)",noun,
извив,"bend, twist, meander, curve; unexpected turn of thought or mood, unexpected development",noun/noun," figurative, colloquial] "
извиваться,"to coil, to wriggle; (river, road etc) to twist, to wind, to meander",v impf/v impf, 
извилина,"bend, twist, convolution, curve; gyrus",noun/noun, anatomy] 
извилистый,"meandering, winding, twisty; complex, confusing",adj/adj, figurative] 
извинение,"pardon, apology, excuse, regret",noun,
извинить,"to excuse, to pardon, to forgive [for, за + accusative]",v pf,
извиниться,to apologize (to make an apology or defense),v pf,
извинять,"to excuse, to pardon, to forgive [for, за + accusative]",v impf,
извиняться,to apologize (to make an apology or defense),v impf,
извлекать,"to extract, to elicit, to draw out",v impf,literary] 
извлекаться,"to come out, to be pulled out, to be removed",v impf,literary] 
извлечение,"extract, extracting (process)",noun,
извлечь,"to extract, to elicit, to draw out",v pf,literary] 
извлечься,"to come out, to be pulled out, to be removed",v pf,literary] 
извне,"from outside, from without",adv,
извод,recension; style of Orthodox Christian icons of the medieval era; wasting (by using up all the resources); consumption,noun/noun/noun/noun,philology]  art]  colloquial]  
изводить,"to use up, to spend; to exterminate; to exhaust; to torment; to vex, to exasperate",v impf/v impf/v impf/v impf/v impf,    
извоз,"carrier's trade, carrier (by trade), carrying",noun,
извозчик,"coachman, cabman, carter, wagoner, carman",noun,
изволение,"will, pleasure, volition",noun,archaic] 
изволить,"to desire, to wish; to kindly, to please be good enough (+ to); to if you wish, to all right, to with pleasure",v impf/v impf/v impf,"dated, ironic]  dated]  dated] "
изворачиваться,"to turn sharply; to twist deftly [to accomplish or avoid something]; to find a way out of a predicament, to be resourceful; to try to get rid of something unpleasant; to use cunning or trickery, to contrive",v impf/v impf/v impf/v impf/v impf,"  figurative]  figurative]  figurative, colloquial] "
изворот,"turning sharply and deftly; sharp, deft turn; unexpected turn of thought; bend; trick, subterfuge",noun/noun/noun/noun/noun,"colloquial]  colloquial]  figurative, colloquial]  dated or colloquial]  figurative, colloquial] "
изворотливость,"resourcefulness; cunning, cleverness, shiftiness; elusiveness [of an animal]",noun/noun/noun,  
изворотливый,"resourceful; cunning, clever, shifty; elusive [of an animal]",adj/adj/adj,  
извратить,"to pervert; to distort, to give false account",v pf/v pf, 
извращать,"to pervert; to distort, to give false account",v impf/v impf, 
извращенец,pervert,noun,
извращение,"perversion, perversity; distortion",noun/noun, 
извращённый,distorted; perverted,adj/adj, 
извёртываться,"to turn sharply; to twist deftly [to accomplish or avoid something]; to find a way out of a predicament, to be resourceful; to try to get rid of something unpleasant; to use cunning or trickery, to contrive",v impf/v impf/v impf/v impf/v impf,"  figurative]  figurative]  figurative, colloquial] "
извёстка,"lime mortar; lime (calcium oxide, quicklime); lime-based whitewash",noun/noun/noun, colloquial]  colloquial] 
изгиб,"bend, curve, turn",noun,
изгибать,"to bend, to curve, to crook",v impf,
изгибаться,"to bend, to curve",v impf,
изгладить,"to erase, to efface, to blot out; to smooth out, to destroying traces of someone or something in the process; to weaken, to make imperceptible (feelings, impressions, memories, etc.)",v pf/v pf, figurative] 
изглаживать,"to erase, to efface, to blot out; to smooth out, to destroying traces of someone or something in the process; to weaken, to make imperceptible (feelings, impressions, memories, etc.)",v impf/v impf, figurative] 
изгнание,"exile, deportation; expulsion, ejection; banishment, proscription; expelling; ostracism; eviction; excommunication; extrusion",noun/noun/noun/noun/noun/noun/noun/noun,       
изгнанник,"exile, outcast",noun,
изгнать,"to banish, to exile",v pf,
изгой,"outcast, outlaw, castaway, derelict",noun,
изголовье,head of the bed,noun,
изголодать,alternative form of изголодаться,v pf,colloquial] 
