term,definition,POS,notes
bougeoir,"candlestick, sconce",m,
bougeotte,wanderlust; itchy feet,f,
bouger,to move,v,
bougette,budget (purse for carrying coins),f,obsolete] 
bougie,candle; spark plug,f/f, 
bougnat,A coalman and barkeeper; A native of Auvergne,m/m,"historical, slang]  slang] "
bougnoule,wog; raghead; person of North African descent,mf,ethnic slur] 
bougon,"grumpy, sullen; grump, grumbler",adj/m, 
bougonner,to grumble (complain),v,
bougre,"chap, guy; wretch (miserable, luckless person); imbecile; idiot (general pejorative); sodomite, bugger; bloody (intensifier)",m/m/m/m/m,"colloquial]    dated]  invariable, followed by 'de'] "
bougrement,"much, many",adv,colloquial] 
bougresse,trout (woman),f,pejorative] 
bouh,boo!,interj,
boui-boui,low quality drinking establishment or café; greasy spoon,m,
bouiboui,alternative form of boui-boui,m,
bouif,"cobbler, snobber",m,slang] 
bouillabaisse,bouillabaisse (fish soup from Provence),f,
bouillant,boiling (having reached boiling point); very hot,adj/adj, colloquial] 
bouillaver,To fuck,v,slang] 
bouille,face,f,"colloquial, slang] "
bouilleur,boiler; Formula One engine; A person who distils spirits (at home),m/m/m,  
bouillie,gruel; mash; porridge; paste; mixture,f/f,culinary]  by extension] 
bouillir,to boil (becoming boiling; reach boiling point); to boil (cause to boil); to seethe,vi/vt/v,  figuratively] 
bouilloire,kettle,f,
bouillon,"broth (water in which food (meat or vegetable etc) has been boiled); bubble rising from a boiling liquid; gulp of liquid which escapes forcefully; flesh rising on a fold; risen fold of cloth; unsold copies of a publication; simple restaurant, which originally served only bouillon",m/m/m/m/m/m/m,      
bouillonnant,"bubbling, frothing",adj,
bouillonnement,"bubbling, boiling; ferment",m/m, 
bouillonner,to bubble; to froth,v,
bouillotte,hot water bottle,f,
bouillotter,To simmer,v,
boujadi,inexperienced fool,m,Morocco] 
boukak,alternative spelling of boucaque,m,
boul,abbreviation of boulevard alternative form of boul.,m,
boul.,blvd. (boulevard),m,
boulaie,birch orchard,f,
boulanger,baker; to prepare and bake bread,m/v, rare] 
boulangerie,bread shop; bakery,f,
boulangisme,Boulangism,m,
boulangiste,Boulangist; Boulangist,adj/mf, 
boulangère,feminine noun of boulanger,f,
bouldozeur,bulldozer,m,construction] 
boule,"ball, globe; bowl (in the game of bowls); scoop (of e.g. ice cream); bauble; head or face; ball, testicle; tit, breast; butt, bum, ass",f/f/f/f/f/f/f/m,"    colloquial]  France, slang]  Quebec, slang]  slang] "
bouleau,birch tree,m,
bouledogue,bulldog,m,
bouler,To inflate or swell up,vi,
boulet,"cannonball; ball and chain; fetlock; goof, goofball",m/m/m/m,  anatomy]  slang] 
boulette,small ball; dumpling,f/f, 
bouleute,bouleutes,m,Ancient Greece] 
boulevard,causeway; boulevard,m/m, 
boulevardier,boulevardier (attributive); boulevardier,adj/m, 
bouleversant,upsetting,adj,
bouleversement,"disruption, havoc",m,
bouleverser,"to completely and drastically change, to overturn; to shake, to cause a strong emotion; to disorganize, to turn upside down",v/v/v,  
boulier,abacus (calculating frame),m,
boulimie,bulimia (bulimia nervosa - eating disorder),f,
boulimique,bulimic,adj,
boulimiquement,bulimically,adv,
boulin,"hole made in a dovecote for pigeons to nest, like a pigeonhole; putlog hole",m/m,"architecture, dated]  architecture] "
bouline,bowline,f,nautical] 
boulingrin,lawn; lawn bowls,m/m, sports] 
bouliste,bowler (person who plays boules),mf,
bouloche,pilling (of textile),f,chiefly in the plural] 
boulocher,"to pill (of fabric, to make fluffy little balls by friction)",vi,
boulodrome,bowling (pétanque) pitch (playing area),m,
boulon,bolt (metal fastener),m,
boulonnais,of or from any of the French towns named Boulogne,adj,
boulonner,To bolt (on); To work hard,vt/vi, 
boulonnerie,The manufacture and sale of bolts,f,
boulot,work; job,m/m,colloquial]  colloquial] 
boulotter,"to eat, to consume",v,colloquial] 
boulotteur,"an eater, someone who eats",m,colloquial] 
boulu,"curved, rounded",adj,
boum,boom (sound of explosion); dance event,interj/f, 
bouque,"canal, strait or similar narrow passage",f,nautical] 
bouquet,"bouquet, bunch; a set or selection of something; aroma, bouquet (scent of wine)",m/m/m,  
bouquetier,bouquet (attributive); vase; flower seller (especially in the feminine),adj/m/m,  
bouquetin,alpine ibex (Capra ibex),m,
bouquetière,feminine singular of bouquetier,f,
bouquin,book; buck (male hare); buck (male rabbit); the part of a pipe carried in the mouth,m/m/m/m,colloquial]    
bouquiner,to read constantly (for pleasure),v,
bouquinerie,"A second-hand bookshop, an antique bookshop",f,
bouquiniste,antique bookseller (seller of old and used books),mf,
bourbachique,Bourbakian,adj,maths] 
bourbakisme,Bourbakism,m,
bourbe,mire,f,
bourbeux,"muddy, miry",adj,
bourbier,morass; quagmire,m/m, 
bourbine,German Swiss,adj,"Switzerland, perjorative] "
bourbonien,Relating to the Bourbon dynasty,adj,
bourdaine,alder buckthorn (Frangula alnus),f,
bourde,"stumble, blunder, error",f,
bourdon,bumblebee (species of bee); drone; blues (feeling of sadness),m/m/m, music]  
bourdonnant,buzzing,adj,
bourdonnement,"buzz, buzzing; drone, hum, humming",m/m, 
bourdonner,"to buzz, drone",v,
bourg,"burg, market town",m,
bourgade,village,f,
bourge,"posho; snob, toff",mf,"colloquial, often, pejorative] "
bourgeois,bourgeois; member of the middle class; bourgeois,adj/m/m,  
bourgeoisement,in a typically bourgeois way,adv,
bourgeoisie,bourgeoisie,f,
bourgeon,bud (of plant); pimple,m/m, 
bourgeonnant,budding; burgeoning,adj/adj, 
bourgeonnement,budding,m,
bourgeonner,"to bud (of plant, to sprout buds); to granulate; to have pimples, spots",v/v,botany]  medicine] 
bourgeron,A type of short blouson; workman's overall,m/m, 
bourgetesque,"Relating to, or characteristic of French writer Paul Bourget",adj,
bourgetien,Relating to French writer Paul Bourget,adj,
bourgmestre,a mayor,mf,"Belgium, Luxembourg] "
bourgogne,burgundy (wine or colour),m,
bourgue,cash,m,slang] 
bourguemaître,mayor (in a German- or Dutch-speaking country),m,
bourguibien,Relating to Habib Bourguiba,adj,
bourguibisme,Bourguibism,m,
bourguignon,Burgundian,adj,
bourguignonne,"A part of the fontange, a particular hair-do (ribbons, wire and lace knotted in the hair) invented by the Duchess of Fontange (one of King Louis XIV’s mistresses in 1679-1680); A wine cask (228 l), or a wine bottle (75 to 85cl)",f/f, 
bourlet,alternative form of bourrelet,m,obsolete] 
bourlinguer,"to tack against the wind; to roam, get about",vi/vi,nautical]  
bourlingueur,A sailor who would go to sea even in dangerous conditions; globetrotter,m/m,nautical]  
bourlingueuse,feminine singular of bourlingueur,f,
bouroundais,alternative spelling of burundais,adj,
bourrache,borage (Borago officinalis),f,botany] 
bourrade,"thump, clobbering (aggressive hit)",f,
bourrage,stuffing,m,
bourrasque,"blast, gust of wind; squall",f,
bourratif,"filling, stodgy",adj,"of food, colloquial] "
bourre,"Any material used for stuffing; Tufts or masses of hair removed from the skin of short-haired animals before tanning; Waste from hackling or spinning of wool or silk; linters, flock; Down or floss on plants, especially buds; burr; A wad for use in firearms or cannons; A cop",f/f/f/f/f/f,"uncountable]   textile, uncountable]  uncountable]   slang, dated] "
bourre-cochon,"stodge, stodgy meal; place where such meals are served",m/m,very colloquial]  very colloquial] 
bourreau,"torturer; executioner, hangman (the person); individual who lives extravagantly",m/m/m,  
bourrelet,padding; roll of fat; bourrelet,m/m/m,  firearms] 
bourrelier,"saddler, harnessmaker",m,
bourrelé,remorseful,adj,
bourrer,to stuff with stuffing material; to completely fill by shoving in; to make to eat a lot; to force-feed; to hit someone; to get drunk; to binge; to jam by way of excessive accumulation; to rush,vt/vt/vt/vt/vt/vpr/vp/vi/vi,    slang]  slang]  slang]   colloquial] 
bourriche,hamper,f,
bourricot,small donkey,m,
bourride,bourride,f,
bourrique,"she-ass; a donkey; an ass, an idiot",f/f/f, Louisiana French]  Louisiana French] 
bourru,surly; gruff,adj,
bourré,stuffed or filled to the very limit; drunk,adj/adj, colloquial] 
bourrée,bourrée; faggot (bundle of sticks); torch,f/f,music]  now rare] 
bourse,"purse; money; financial grant; bourse, stock exchange; the scrotum; balls",f/f/f/f/f/f,"obsolete]     in plural]  in plural, slang] "
bourse-à-pasteur,shepherd's purse,f,
bourser,alternative form of bercer,v,
boursette,shepherd's purse; a small leather pocket in the wind chest of an organ,f/f,"dated]  dated, music] "
boursicoter,to dabble on the stock market,vi,
boursicoteur,One who dabbles in the stock market,m,
boursier,"stock, relating to the financial markets; grantee, scholarship beneficiary, recipient of a bursary; stock broker; purse maker",adj/m/m/m,finance]    
boursière,feminine noun of boursier,f,
boursouffler,alternative spelling of boursoufler,v,
boursouflement,swelling; blistering,m/m, 
boursoufler,"To swell, inflate; To become swollen or bloated; to blister",vt/vr, 
boursouflure,swelling; blister; pomposity,f/f/f,  
boursouflé,"blistered; puffy, bloated",adj/adj, 
bousard,(especially in plural) deer droppings,m,
bousculade,"bustle, crush; stampede",f/f, 
bousculer,"to shove, to bump into, to jostle",v,
bouse,dung; water-bouget,f/f, heraldiccharge] 
bousier,dung beetle,m,
bousiller,"to wreck, smash up; to botch, screw up",v/v,colloquial]  colloquial] 
bousin,the 'soft crust' a stone has when it is taken out of a quarry,m,
boussole,compass (navigational tool),f,
bout,"end, extremity, tip (of a physical object); bit, piece, scrap; rope",m/m/m,  nautical] 
boutade,"caprice, whim; quip, joke",f/f, 
boutant,abutting,adj,
boute-en-train,"a funny person, a jolly fellow",m,
bouteille,bottle (the container),f,
bouter,"to push; to remove flesh from the skin of an animal; to pin, to nail",v/v/v,dated]  dated]  dated] 
boutiquaire,shopping (attributive),adj,
boutique,(small) shop; boutique,f,
boutiquier,"shopkeeper, storekeeper",m,
boutiquière,"shopkeeper, storekeeper (female)",f,
boutoir,snout,m,zoology] 
bouton,"button; bud; pimple, spot, zit",m/m/m, botany]  
bouton-d'or,alternative spelling of bouton d'or,m,
bouton-pression,"snap fastener, snap button",m,
boutonnage,buttoning up; a group of buttons on clothing,m/m, 
boutonner,to button (to fasten with a button),v,
boutonneux,spotty; pimpled,adj/adj, 
boutonnière,A boutonniere,f,
boutroulle,belly button,f,"Belgium, colloquial, anatomy] "
bouturage,"cutting, scion",m,botany] 
bouture,cutting,f,horticulture] 
bouturer,to stick (propagate plants by cuttings),v,
bouvier,"drover (person who drives cattle over long distances); herdsman, cattleman (man who raises or tends cattle); cattle dog (type of dog used for droving cattle); plowman (man who plows land with a plough)",m/m/m/m,   
bouvière,female equivalent of bouvier; bitterling (species of fish within the genus Rhodeus),f/f, 
bouvreuil,bullfinch,m,
bouziller,alternative form of bousiller,vt,
bouzouki,bouzouki,m,musical instruments] 
bouée,buoy (nautical: a moored float); rubber ring,f/f, 
bouéler,to complain,v,Switzerland] 
bovidé,bovid,m,
bovin,bovine,adj,
bovinement,bovinely; sluggishly,adv/adv, 
bowling,bowling; A place where one can play bowling,m/m, 
box,"stall (for a horse), loose box; compartment, cubicle; garage, lock-up (for a car); Electronic equipment used for internet access (component of the digital subscriber line technology)",m/m/m/f,   
box-calf,box calf,m,
box-office,box office,m,
boxe,Combat sport between two adversaries; Boxing (sport),f/f,"sports]  by ellipsis, boxing] "
boxer,"boxer (dog); boxer shorts, boxers; boxer (engine); to box",m/m/m/v,   
boxeur,boxer (participant in boxing),m,
boxeuse,feminine noun of boxeur,f,
boxon,whorehouse,m,slang] 
boy,boy (non-white male servant),m,"now, historical, offensive] "
boyard,boyar,m,
boyasse,belly,f,slang] 
boyau,"gut, intestine (of an animal, or, informally of a human); catgut, gut; communication trench, boyau",m/m/m,anatomy]   military] 
boycott,boycott,m,
boycottage,boycott,m,
boycotter,to boycott,v,
boycotteur,boycotter,m,
boycotteuse,feminine noun of boycotteur,f,
boète,box,f,
boësse,deburring tool; a tool to remove excess metal,f,obsolete] 
boîte,"box (the container); tin, can; ellipsis of boîte de nuit: club, nightclub; company, employer",f/f/f/f,  colloquial]  colloquial] 
boîtelette,little box,f,
boîtier,alternative form of boitier,m,
boïar,alternative form of boyard,m,
brabançon,"pertaining to, or from Brabant",adj,
bracelet,bracelet,m,
brachial,brachial,adj,
brachiosaure,brachiosaur,m,
brachycéphale,brachycephaly; brachycephalic,m/adj, 
brachycéphalisation,brachycephaly; brachycephalization,f/f,pathology]  
brachylogie,brachylogy,f,rhetoric] 
brachypode,brachypodium (of genus Brachypodium),m,
brachyœsophage,Brachyesophagus; brachyoesophagus; brachyœsophagus,m,medicine] 
braconnage,poaching (illegal hunting),m,
braconner,to poach (hunt clandestinely),v,
braconnier,poacher,m,
braconnière,feminine noun of braconnier,f,
bractée,bract,f,botany] 
brader,"to sell at cut-price, to sell in a sale; to sell off; to sell down the river",v/v/v,  
braderie,clearance sale,f,
bradycardie,bradycardia,f,
bradyodonte,bradyodont,m,
bradyonique,bradyonic,adj,physics] 
braguette,"fly, flies (in trousers); codpiece",f/f, historical] 
brahmane,brahmin,m,
brahmanisme,Brahmanism,m,
brahmsien,Brahmsian,adj,
brai,"pitch (dark, extremely viscous material made by distilling tar)",m,
braie,"A low defensive wall, particularly of a castle; a rampart; trousers, namely a baggy type of trouser or breeches worn by many ancient peoples and tribes, most notably the Gauls; also worn later by crusaders and Templar knights",f/f, 
braiement,alternative spelling of braiment,m,
braies,breeches,fp,historical] 
braillard,"bawling, yelling",adj,
braillement,"bawling, yelling",m,
brailler,"to holler, yell; to bawl",v/v, 
braiment,bray (sound made by a donkey/ass),m,
braire,"bray (to make the cry of a donkey); to shout; to cry, to weep; bray (noise made by a donkey)",v/v/v/m," figuratively, by extension]  Belgium, Northern France, figuratively, by extension]  obsolete] "
braise,"embers; cash, dough",f/f,singular or plural]  slang] 
braiser,to braise,v,cooking] 
bramer,to bellow; to troat (make the cry of a deer),v/v, 
branaire,brane (attributive),adj,physics] 
brancard,"shaft (of wagon, cart etc.); stretcher",m/m, 
brancarder,to stretcher (carry on a stretcher),v,
brancardier,stretcher-bearer,m,
brancardière,feminine noun of brancardier,f,
branchage,"branch(es), bough(s)",m,chiefly in the plural] 
branche,branch (of tree); branch (of an organization),f/f, 
branchement,"connection; plugging in, linking up",m/m, 
brancher,to connect (appliance); to branch,v/v, computing] 
branchial,branchial,adj,
branchie,gill,f,animal anatomy] 
branchiostome,"branchiostoma, lancelet",m,
branchu,branchy; branching,adj/adj,botany]  
branché,"trendy, à la mode",adj,
branco,stretcher-bearer,m,"military, colloquial] "
brand,a sword,m,archaic] 
brandebourgeois,"Pertaining to, or from Brandenburg",adj,
brandestoc,brandistock,m,weapons] 
brandevin,"brandy, brandywine",m,
brandir,to brandish (a weapon),v,
brandon,"firebrand; torch made of twisted straw; loose, burning material from a fire; firebrand (someone or something that is a source of trouble); straw at the end of a staff placed at the corner of a field to indicate the juridical seizure of a crop",m/m/m/m,  figuratively]  
branduit,"A genericised trademark, or a design that has become inseparable from a particular brand",m,
branlage,wank,f,"vulgar, slang] "
branlant,"unstable, wobbly and rickety",adj,
branle,shake (act of shaking); wank (act of masturbating),m/m, slang] 
branle-bas,The taking down of hammocks in a ship; commotion; hoo-ha,m/m,archaic]  idiomatic] 
branler,to shake; to touch (some work); to do; to masturbate (another person); to masturbate,vt/vt/vt/vt/vr,"  vulgar, slang]  vulgar, slang]  vulgar, se branler] "
branlette,wank (act of masturbation),f,"vulgar, slang] "
branleur,wanker,m,"vulgar, slang] "
branleuse,feminine noun of branleur,f,
branlocher,"to shake, wobble slightly; to masturbate",vt/vr," vulgar, slang] "
